price,date,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type
3800000,2019-08-12,00:02:16,63.5767667,53.6487733,11,1,4,9,3,7.2,1.2,1
1430000,2019-08-12,00:02:33,56.63707,47.922946,12,1,6,9,1,40.0,7.0,1
8150000,2019-08-12,00:03:58,59.885548,30.313074,78,2,18,18,1,45.0,15.0,1
13500000,2019-08-12,00:05:30,43.5854551,39.7231548,23,2,17,22,3,135.0,18.0,1
1900000,2019-08-12,00:09:54,54.525184,52.8079923,16,3,4,5,3,61.3,12.0,1
2800000,2019-08-12,00:12:08,54.9363664,82.9161117,54,3,5,9,2,42.9,5.7,1
1650000,2019-08-12,00:12:52,56.5091291,60.8166812,66,1,9,9,1,36.1,11.0,1
1400000,2019-08-12,00:13:09,55.3786921,43.8252415,52,1,1,3,1,34.0,9.0,1
2810000,2019-08-12,00:13:27,54.935994,82.920725,54,3,8,9,2,42.0,6.0,1
1420000,2019-08-12,00:13:31,55.7857883,49.2330225,16,1,1,10,-1,18.8,2.0,1
2280000,2019-08-12,00:13:56,47.264625,39.715004,61,3,2,5,2,48.0,6.0,1
4500000,2019-08-12,00:14:45,55.590216,38.25428,50,2,14,17,1,47.0,10.9,1
5450000,2019-08-12,00:16:13,55.7612899,52.4573101,16,3,7,10,3,68.0,11.0,1
1600000,2019-08-12,00:16:38,55.1644606,61.2969892,74,1,7,10,1,37.0,9.0,1
2070000,2019-08-12,00:16:39,55.3457845,86.0815039,42,1,2,5,2,45.5,5.7,1
1470000,2019-08-12,00:16:41,56.1035171,43.483084,52,3,1,3,2,42.0,6.0,1
4520000,2019-08-12,00:18:34,55.107638,82.937174,54,0,17,17,2,60.7,12.2,1
2500000,2019-08-12,00:18:46,55.059708,82.89278,54,1,3,5,2,45.0,6.0,1
5900000,2019-08-12,00:19:06,55.00339,83.011765,54,0,8,17,3,96.0,12.0,1
3100000,2019-08-12,00:19:07,55.0777,82.908087,54,3,3,3,1,35.3,10.5,1
1655000,2019-08-12,00:19:33,55.2653716,61.391593,74,3,5,5,2,46.0,8.0,1
1653000,2019-08-12,00:20:39,55.1719879,82.9680421,54,1,5,5,1,30.0,6.0,1
2850000,2019-08-12,00:22:16,54.9912437,82.8789407,54,3,2,3,2,57.0,6.0,1
2815000,2019-08-12,00:22:38,54.9362795,82.9173253,54,3,2,10,2,42.8,5.6,1
2949000,2019-08-13,00:00:07,61.7963382,34.3139438,10,3,2,2,3,72.0,18.0,1
490000,2019-08-13,00:00:11,53.327219,83.755755,22,3,1,4,1,16.9,5.0,1
5500000,2019-08-13,00:00:39,59.9156864,30.4631909,78,1,7,9,2,44.5,6.8,1
1750000,2019-08-13,00:00:55,53.394726,83.93662,22,3,4,4,3,76.4,7.7,1
2100000,2019-08-13,00:02:06,53.3371985,83.6884743,22,3,5,10,1,41.5,9.1,1
1790000,2019-08-13,00:02:32,53.3272503,83.6827254,22,1,10,10,1,33.4,8.5,1
2955980,2019-08-13,00:04:59,47.2227971,39.7794457,61,2,12,25,1,42.4,11.4,1
3000000,2019-08-13,00:08:23,45.077182,38.897896,23,3,5,10,2,56.0,12.0,1
3650000,2019-08-13,00:08:26,44.883847,37.325494,23,2,8,19,2,54.0,12.0,1
3100000,2019-08-13,00:08:50,55.7379068,52.4021069,16,1,6,9,3,57.5,7.0,1
3000000,2019-08-13,00:09:08,54.1858841,45.2205928,13,3,14,16,2,69.8,12.4,11
5300000,2019-08-13,00:09:13,44.2403588,38.8384263,23,2,1,5,2,6.6,2.0,11
7300000,2019-08-13,00:10:04,53.3364322,83.7707522,22,3,4,12,3,145.9,20.0,1
690000,2019-08-13,00:11:56,53.35812,83.77469,22,0,2,2,1,20.9,5.0,1
7500000,2019-08-13,00:12:03,54.993949,82.891136,54,2,14,16,3,101.0,11.0,1
1150000,2019-08-13,00:12:30,53.34522,83.753608,22,0,1,1,2,27.9,11.6,1
450000,2019-08-13,00:12:44,53.0985759,83.3611141,22,1,5,5,1,36.0,9.0,1
754400,2019-08-13,00:17:12,55.2465263,61.386934,74,1,4,10,1,31.1,8.8,1
3133614,2019-08-13,00:18:51,55.6692313,49.2096555,16,2,18,19,2,52.1,9.1,11
4700000,2019-08-13,00:23:19,43.613664,39.7204477,23,2,4,7,3,75.0,11.8,1
3350000,2019-08-13,00:23:35,59.38202,28.617962,47,2,9,9,3,61.2,6.2,1
1600000,2019-08-13,00:24:51,56.0995936,38.1163165,50,1,13,17,-1,25.7,4.0,1
3000000,2019-08-13,00:30:07,54.1780737,45.2172806,13,3,6,16,1,61.1,12.0,1
1350000,2019-08-13,00:31:22,54.1973914,45.2459623,13,1,2,5,1,33.2,6.5,1
1570000,2019-08-13,00:32:36,54.198116,45.25398,13,1,4,10,1,33.4,9.0,1
1961000,2019-08-14,00:02:57,42.9517088,47.552133,5,2,3,10,2,78.0,14.0,11
1595000,2019-08-14,00:05:11,56.1474071,47.1869253,21,3,6,9,1,32.0,6.0,1
2300000,2019-08-14,00:08:14,56.8190861,60.5510892,66,3,1,2,2,40.0,7.0,1
3000000,2019-08-14,00:09:33,56.1911701,36.9497548,50,1,1,5,2,44.3,6.0,1
2450000,2019-08-14,00:10:28,56.104943,47.321039,21,3,8,10,1,50.0,12.0,1
2500000,2019-08-14,00:11:05,55.116013,82.93944,54,1,14,17,1,35.0,7.2,1
2500000,2019-08-14,00:11:29,55.2112004,61.2797498,74,1,8,10,2,68.0,9.0,11
7000000,2019-08-14,00:11:52,55.8279883,49.1579149,16,3,7,16,5,100.0,11.7,1
5550000,2019-08-14,00:12:22,54.9949433,82.899642,54,2,11,11,3,78.0,10.0,1
3550000,2019-08-14,00:13:01,47.228242,39.5940428,61,2,8,20,3,58.0,20.0,1
2500000,2019-08-14,00:13:06,55.18538,61.303837,74,1,1,11,2,78.0,16.0,1
9500000,2019-08-14,00:13:06,55.0536247,82.9275086,54,0,23,25,3,99.1,20.4,1
4200000,2019-08-14,00:14:04,55.9435855,37.8782656,50,2,1,4,2,42.0,9.0,1
5900000,2019-08-14,00:15:43,59.873664,30.310585,78,2,2,20,1,39.3,9.7,1
2250000,2019-08-14,00:15:51,54.9330848,82.899318,54,1,2,5,2,44.0,7.0,1
7800000,2019-08-14,00:16:07,55.591915,37.457537,77,2,2,14,2,60.0,14.0,1
980000,2019-08-14,00:16:37,56.651394,47.87335,12,3,2,5,1,29.0,10.0,1
7780000,2019-08-14,00:17:08,59.8670457,30.3683947,78,3,5,9,3,77.0,8.5,1
8200000,2019-08-14,00:17:32,55.4730839,37.5660769,50,2,3,17,3,92.7,14.9,1
1721000,2019-08-14,00:17:42,42.95303,47.540606,5,2,6,10,1,69.0,17.0,11
1692000,2019-08-14,00:20:50,42.9630562,47.5095994,5,2,2,12,2,68.0,19.0,11
3700000,2019-08-14,00:20:53,55.925994,37.9568144,50,1,13,14,1,43.7,8.4,1
5450000,2019-08-14,00:24:48,55.5304363,37.7808277,50,2,1,4,3,81.8,11.5,1
5090000,2019-08-14,00:24:51,55.56753,37.480454,77,1,14,17,1,33.8,10.7,1
7400000,2019-08-14,00:24:52,55.7006793,37.9061901,50,2,9,9,2,55.0,10.0,1
900000,2019-08-15,00:00:25,48.320515,40.268923,61,3,2,2,1,50.0,10.0,1
2399999,2019-08-15,00:01:07,55.042999,82.988944,54,1,2,5,2,47.0,6.0,1
1350000,2019-08-15,00:01:18,54.9862688,82.8183778,54,3,2,2,1,31.0,5.0,1
3350000,2019-08-15,00:01:33,55.1948084,61.2828539,74,3,8,16,2,46.0,12.0,1
2900000,2019-08-15,00:01:34,56.036285,92.89915,24,1,3,10,1,42.0,9.0,1
800000,2019-08-15,00:01:40,46.2282199,39.156501,23,3,2,2,2,50.0,8.0,1
4970000,2019-08-15,00:02:58,57.1174094,65.5016478,72,2,14,16,2,56.0,14.0,11
2450000,2019-08-15,00:03:03,47.2379999,39.6995749,61,3,3,5,-2,44.0,7.0,1
3050000,2019-08-15,00:03:06,56.8285595,60.5477301,66,3,8,12,1,45.0,9.8,1
1417000,2019-08-15,00:03:17,56.65015,47.8377053,12,3,6,10,1,38.3,8.5,11
13757760,2019-08-15,00:03:22,59.907284,30.317835,78,0,3,8,2,73.9,18.27,11
1553000,2019-08-15,00:04:03,56.6211636,47.883166,12,3,6,6,2,59.74,12.57,11
6000000,2019-08-15,00:04:14,59.86673,30.167709,78,2,3,21,2,73.2,15.5,11
2700000,2019-08-15,00:04:19,56.640763,47.855115,12,3,3,9,2,63.0,11.0,11
1000000,2019-08-15,00:04:24,47.200115,39.62493,61,3,1,9,1,18.0,4.5,1
5350000,2019-08-15,00:04:57,59.8497872,30.2184942,78,1,7,24,1,40.2,12.6,1
6999000,2019-08-15,00:05:04,59.8647662,30.3857071,78,1,8,9,4,74.8,6.0,1
5300000,2019-08-15,00:05:10,55.656976,37.921823,50,1,10,16,3,65.0,8.0,1
2550000,2019-08-15,00:06:07,56.7735002,60.535948,66,0,2,17,1,36.1,10.6,11
4450000,2019-08-15,00:06:12,59.8407541,30.1585845,78,1,3,15,2,44.0,6.0,1
5331600,2019-08-15,00:07:04,56.6207885,47.8944335,12,3,9,9,3,118.48,17.2,11
3500000,2019-08-15,00:07:09,60.0473575,30.3748674,78,1,4,9,1,34.0,8.0,1
4650000,2019-08-15,00:07:35,43.4181174,40.0072066,23,2,1,3,2,40.0,6.0,1
3200000,2019-08-15,00:08:15,56.6572604,47.8583832,12,3,2,3,3,78.0,28.0,1
1600000,2019-08-15,00:08:23,56.633954,47.9395042,12,1,4,5,3,61.5,39.3,1
1250000,2019-08-16,00:00:08,55.9990437,93.0095723,24,0,1,2,1,31.0,6.0,1
2250000,2019-08-16,00:01:06,58.0341,56.027233,59,1,3,10,1,38.0,9.0,11
3750000,2019-08-16,00:01:33,58.228984,68.27304,72,1,10,10,2,65.0,12.0,1
2600000,2019-08-16,00:04:20,54.9565233,82.9697562,54,1,4,10,1,29.0,8.4,1
3300000,2019-08-16,00:04:55,55.768272,38.663086,50,0,1,9,1,41.0,10.0,1
1270000,2019-08-16,00:04:58,54.9334835,82.9058319,54,3,5,9,1,20.3,4.4,1
3300000,2019-08-16,00:05:04,62.0281405,129.7325887,14,2,4,5,1,3.81,1.13,1
3500000,2019-08-16,00:05:29,56.8942396,60.5866969,66,3,3,3,2,68.0,23.0,1
2590000,2019-08-16,00:05:53,53.1888588,50.2054465,63,1,1,5,3,57.0,6.0,1
2700000,2019-08-16,00:06:59,56.8872428,60.5071732,66,3,2,12,2,46.6,6.8,1
8800000,2019-08-16,00:07:12,59.851019,30.179782,78,0,14,17,2,67.0,13.3,1
2250000,2019-08-16,00:07:23,61.2581913,73.3674168,86,2,5,5,1,28.9,6.0,1
3570000,2019-08-16,00:08:30,54.9363664,82.9161117,54,3,8,9,3,69.1,7.0,1
4060000,2019-08-16,00:09:07,61.2641557,73.3609973,86,1,3,5,2,53.0,9.0,1
2700000,2019-08-16,00:09:19,56.7760428,60.6072245,66,1,4,5,2,43.0,5.0,1
2379000,2019-08-16,00:09:46,53.3507359,83.7623866,22,0,10,16,2,52.3,11.6,1
2263500,2019-08-16,00:09:47,53.3507359,83.7623866,22,0,11,16,2,50.4,11.6,1
8200000,2019-08-16,00:10:21,55.038177,82.91973,54,3,4,9,3,80.0,14.0,1
2400000,2019-08-16,00:10:50,61.2496533,73.3769574,86,1,7,8,2,29.4,5.0,1
4000000,2019-08-16,00:10:54,56.774091,60.592112,66,2,5,12,3,60.1,9.8,1
2117000,2019-08-16,00:11:24,44.660808,37.76195,23,2,1,5,1,37.1,15.0,1
1690000,2019-08-16,00:11:35,56.009477,92.852449,24,1,2,5,1,30.4,5.9,1
4500000,2019-08-16,00:11:46,60.0038096,30.2213554,78,1,16,16,1,41.6,8.1,1
3600000,2019-08-16,00:11:59,56.042653,92.875757,24,1,14,15,2,57.2,8.8,1
2250000,2019-08-16,00:12:01,55.987175,92.875838,24,3,5,9,1,31.0,9.0,1
3017449,2019-08-17,00:02:29,59.9391313,30.3159004,78,3,16,17,2,39.1,16.0,11
5500000,2019-08-17,00:02:30,61.2360003,73.4070953,86,1,6,9,3,72.0,12.0,1
3017449,2019-08-17,00:02:33,59.9391313,30.3159004,78,3,10,17,2,39.1,16.0,11
2939220,2019-08-17,00:02:36,59.9391313,30.3159004,78,3,14,17,2,37.6,14.0,11
4611105,2019-08-17,00:02:36,59.9391313,30.3159004,78,3,9,17,3,63.4,15.0,11
2836971,2019-08-17,00:02:37,59.9391313,30.3159004,78,3,15,17,2,34.9,13.0,11
3042449,2019-08-17,00:02:37,59.9391313,30.3159004,78,3,14,17,2,39.1,16.0,11
2879941,2019-08-17,00:02:38,59.9391313,30.3159004,78,3,9,17,1,36.1,10.0,11
3042449,2019-08-17,00:02:39,59.9391313,30.3159004,78,3,16,17,2,39.1,16.0,11
3017449,2019-08-17,00:02:42,59.9391313,30.3159004,78,3,12,17,2,39.1,16.0,11
5900000,2019-08-17,00:05:09,61.2608496,73.4247536,86,0,2,9,3,91.0,15.0,1
2469000,2019-08-17,00:05:50,45.104079,38.959143,23,2,16,18,2,50.0,10.0,1
2880000,2019-08-17,00:09:02,55.056885,82.947334,54,1,8,10,2,43.0,7.0,1
2600000,2019-08-17,00:09:29,55.058348,82.935899,54,1,5,9,1,29.3,7.0,1
1400000,2019-08-17,00:12:13,55.851757,48.565125,16,1,1,9,1,39.6,6.4,1
9262828,2019-08-17,00:13:42,55.557765,37.555023,77,3,3,31,1,66.5,10.7,11
7953449,2019-08-17,00:13:43,55.6962951,37.469712,77,2,13,39,1,36.2,8.7,11
5000000,2019-08-17,00:14:59,53.2294269,50.2466632,63,1,6,10,3,74.0,9.5,1
650000,2019-08-17,00:15:01,54.9987,83.00842,54,3,1,9,1,10.0,2.0,1
5400000,2019-08-17,00:19:42,60.034501,30.245943,78,3,17,20,1,44.0,11.5,1
10500000,2019-08-17,00:19:50,55.8343495,37.2721056,50,2,7,17,4,102.0,16.0,1
3180347,2019-08-17,00:22:04,59.9391313,30.3159004,78,3,13,18,2,42.1,16.0,11
4133988,2019-08-17,00:22:04,59.9391313,30.3159004,78,3,15,18,3,59.8,14.0,11
3230347,2019-08-17,00:22:04,59.9391313,30.3159004,78,3,18,18,2,42.1,16.0,11
4123120,2019-08-17,00:22:04,59.9391313,30.3159004,78,3,14,18,3,59.8,14.0,11
5000000,2019-08-18,00:00:10,42.9645728,47.5502116,5,1,6,9,3,95.0,15.0,1
3900000,2019-08-18,00:00:39,55.8246937,49.0986735,16,1,1,5,3,58.0,6.0,1
3600000,2019-08-18,00:02:43,54.9213159,82.9911603,54,3,2,4,1,42.9,10.8,1
1770000,2019-08-18,00:03:41,55.1645854,61.3001676,74,1,3,10,1,40.1,8.8,1
2950000,2019-08-18,00:04:54,59.7410408,30.5901177,78,3,4,5,1,30.6,5.5,1
690000,2019-08-18,00:04:54,45.0911078,39.0047584,23,3,1,5,-1,28.0,10.0,1
1800000,2019-08-18,00:06:05,58.08033,55.736988,59,4,3,4,2,55.0,9.0,1
3500000,2019-08-18,00:06:24,55.908592,37.45872,50,1,2,5,1,29.5,7.0,1
1800000,2019-08-18,00:07:10,58.1193147,56.3789785,59,1,1,5,2,40.0,5.7,1
2990000,2019-08-18,00:07:11,56.823991,60.552244,66,0,2,33,2,39.0,6.0,1
1400000,2019-08-18,00:08:45,54.743725,83.06342,54,3,5,5,1,29.0,6.0,1
5000000,2019-08-18,00:08:46,55.7566338,38.077001,50,1,3,5,3,64.0,12.0,1
3300000,2019-08-18,00:09:14,56.029074,92.76628,24,1,5,5,3,66.0,8.2,1
1500000,2019-08-18,00:10:15,52.92683,78.5649678,22,1,2,5,3,64.5,7.5,1
2500000,2019-08-18,00:10:15,56.03175,92.90431,24,0,8,17,1,41.0,10.0,11
1850000,2019-08-18,00:10:29,45.0615012,38.9500384,23,4,3,5,1,32.0,8.0,1
7300000,2019-08-18,00:10:33,55.6208573,37.4738901,77,3,4,5,3,58.0,6.0,1
2600000,2019-08-18,00:11:35,55.4052713,43.8130124,52,3,4,5,1,44.0,13.0,1
2730000,2019-08-18,00:13:29,56.0072207,92.9462772,24,3,3,5,2,45.0,6.0,1
5300000,2019-08-18,00:13:40,59.9638011,30.4325746,78,1,7,9,2,50.0,6.0,1
2549000,2019-08-18,00:13:48,56.8483002,60.6333052,66,3,3,5,2,43.0,7.0,1
2200000,2019-08-18,00:13:57,56.8981433,60.5741911,66,3,5,5,2,44.6,6.0,1
2250000,2019-08-18,00:14:36,53.726006,91.42993,19,1,9,9,1,36.0,9.0,1
5149500,2019-08-18,00:16:05,56.803364,60.615726,66,1,3,10,4,78.0,8.0,1
1750000,2019-08-18,00:16:27,61.7762037,34.3607723,10,3,2,5,-1,31.0,5.0,1
2915000,2019-08-19,00:00:57,55.888657,37.4303702,50,2,5,6,2,54.0,10.0,11
4900000,2019-08-19,00:05:28,55.028919,83.020089,54,3,5,15,3,65.0,10.0,1
2300000,2019-08-19,00:07:23,55.7577718,52.420079,16,1,3,9,1,42.0,9.0,1
5200000,2019-08-19,00:08:04,53.338968,83.759986,22,3,7,10,3,85.4,12.0,1
2100000,2019-08-19,00:08:25,53.3371985,83.6884743,22,3,5,10,1,41.5,9.1,1
1600000,2019-08-19,00:10:01,53.3281599,83.7208394,22,0,1,1,3,54.0,9.0,1
2490000,2019-08-19,00:10:10,53.349113,83.68168,22,1,4,5,4,60.1,6.0,1
8000000,2019-08-19,00:10:18,55.7939088,37.5695021,77,4,1,5,2,42.0,6.0,1
1040000,2019-08-19,00:11:07,54.944957,82.96274,54,1,10,10,-1,33.0,4.0,11
2400000,2019-08-19,00:11:36,53.373901,83.692918,22,1,8,9,2,52.0,8.0,1
4500000,2019-08-19,00:21:00,55.911777,37.706406,50,1,14,17,1,33.7,7.5,1
3950000,2019-08-19,00:23:26,55.9032581,38.114473,50,2,10,12,2,61.0,9.3,1
900000,2019-08-19,00:23:31,55.5130155,46.3948422,21,3,1,5,1,35.4,9.0,1
8000000,2019-08-19,00:24:33,55.4047451,37.7660723,50,1,5,17,3,79.0,10.0,1
6000000,2019-08-19,00:25:16,55.587382,37.895125,50,1,6,9,3,56.0,7.2,1
10500000,2019-08-19,00:27:15,55.8702112,37.4903157,77,1,6,17,2,52.0,10.0,1
3599000,2019-08-19,00:28:30,55.9590635,38.0360781,50,1,15,16,1,38.0,9.0,1
1950000,2019-08-19,00:29:14,55.4056682,43.8454366,52,3,3,5,2,45.0,6.0,1
2850000,2019-08-19,00:31:01,53.1950306,50.1069518,63,2,25,27,1,41.0,10.0,11
1850000,2019-08-19,00:31:12,57.815988,28.2648166,60,3,2,9,1,36.1,9.9,1
3200000,2019-08-19,00:33:11,51.706754,39.185204,36,2,2,17,2,59.2,10.0,11
1850000,2019-08-19,00:34:55,51.760055,39.182977,36,4,11,17,1,38.7,11.0,11
1349000,2019-08-19,00:35:39,55.528702,35.6060969,50,3,1,2,2,41.1,6.0,1
5600000,2019-08-19,00:35:57,59.8400569,30.3890861,78,1,6,9,3,60.0,7.5,1
3800000,2019-08-19,00:36:08,59.8466346,30.3576118,78,1,3,5,1,31.0,5.4,1
15900000,2019-08-20,00:00:04,59.9286398,30.264257,78,3,10,10,2,96.4,39.5,11
7416672,2019-08-20,00:01:19,59.982522,30.322105,78,2,9,14,2,59.3,18.4,11
5070230,2019-08-20,00:01:21,59.982522,30.322105,78,2,10,14,1,42.4,12.9,11
8646787,2019-08-20,00:01:21,59.982522,30.322105,78,2,11,14,2,77.4,21.0,11
8825088,2019-08-20,00:01:21,59.982522,30.322105,78,2,14,14,2,77.4,21.0,11
7580211,2019-08-20,00:01:22,59.982522,30.322105,78,2,12,14,2,59.3,18.4,11
7319254,2019-08-20,00:01:24,59.982522,30.322105,78,2,5,14,2,59.3,18.4,11
7019214,2019-08-20,00:01:24,59.982522,30.322105,78,2,7,14,2,57.8,13.8,11
1100000,2019-08-20,00:01:46,57.8273903,39.5954574,76,3,2,4,2,50.0,8.0,1
3290000,2019-08-20,00:01:59,56.841192,60.663168,66,1,10,16,2,48.0,8.0,1
3846470,2019-08-20,00:02:06,55.03566,82.9585146,54,0,9,19,2,57.41,10.0,11
5600000,2019-08-20,00:02:08,59.8400887,30.2570219,78,3,14,15,1,37.6,9.4,1
2943750,2019-08-20,00:02:29,55.055274,82.894145,54,0,10,19,1,39.25,10.0,11
4500000,2019-08-20,00:02:43,56.8002244,60.5975857,66,0,3,10,1,43.3,14.0,1
1840000,2019-08-20,00:03:09,57.437448,56.9537014,59,1,3,5,3,60.0,8.0,1
8000000,2019-08-20,00:03:13,55.666138,37.764107,77,2,10,25,1,38.0,9.69,1
2150000,2019-08-20,00:03:29,57.5858225,39.8262561,76,3,1,5,2,44.3,6.0,1
2900000,2019-08-20,00:03:42,43.2235405,44.7670199,6,3,1,5,3,80.0,10.0,1
2380000,2019-08-20,00:04:01,54.973217,82.85691,54,1,1,10,1,39.85,8.62,11
2150000,2019-08-20,00:04:22,56.889562,60.571738,66,3,3,5,1,28.0,6.0,1
1420000,2019-08-20,00:04:29,57.145523,65.65782,72,2,4,4,-1,26.17,19.14,11
4200000,2019-08-20,00:04:49,55.044108,82.981407,54,3,17,17,1,42.0,9.5,1
1330000,2019-08-20,00:05:00,55.2026601,61.2850811,74,0,17,18,-1,32.0,5.0,1
1100000,2019-08-20,00:06:13,53.515617,49.420547,63,3,1,5,1,30.3,7.0,1
7453602,2019-08-20,00:06:53,59.982522,30.322105,78,2,14,14,2,57.8,13.8,11
1350000,2019-08-21,00:01:15,54.604327,53.707576,2,3,5,5,1,31.4,6.5,1
2350000,2019-08-21,00:01:18,55.647746,38.0529245,50,3,4,5,1,26.3,5.2,1
8000000,2019-08-21,00:02:36,55.858124,37.411418,77,1,7,12,1,41.5,10.0,1
3350000,2019-08-21,00:02:41,60.040777,30.3800704,78,1,3,9,1,31.0,6.2,1
5000000,2019-08-21,00:03:08,56.0598371,92.9568569,24,3,1,5,5,99.0,16.0,1
1900000,2019-08-21,00:03:39,53.3578369,83.7232769,22,3,2,5,2,44.0,7.0,1
7600000,2019-08-21,00:04:08,43.4307925,39.9280201,23,2,1,10,2,41.0,6.0,1
2170000,2019-08-21,00:04:32,55.2111444,61.2824915,74,1,10,10,2,67.83,12.5,11
2170000,2019-08-21,00:04:39,55.2111444,61.2824915,74,1,10,10,2,67.83,12.5,11
1271000,2019-08-21,00:06:06,57.819365,28.331786,60,2,4,9,1,36.3,11.5,1
2130000,2019-08-21,00:09:30,56.736093,38.85431,76,3,1,3,-1,39.0,13.1,1
2550000,2019-08-21,00:10:00,57.6215477,39.8977411,76,3,3,4,2,63.0,33.0,1
14000000,2019-08-21,00:10:18,55.816915,37.395293,77,1,15,17,3,74.0,10.0,1
9150000,2019-08-21,00:11:07,55.050545,82.90128,54,3,13,15,3,117.0,20.0,1
6900000,2019-08-21,00:11:30,59.8653872,30.3976235,78,1,1,9,4,73.3,6.7,1
2000000,2019-08-21,00:14:45,44.750924,37.7141333,23,2,1,3,2,47.0,16.0,11
1650000,2019-08-21,00:16:05,55.1179798,61.6111253,74,3,1,5,1,44.3,9.0,11
3750000,2019-08-21,00:16:16,55.043407,82.98225,54,3,3,14,1,43.0,11.0,1
1550000,2019-08-21,00:16:21,55.2025228,61.286716,74,1,4,10,1,34.0,9.0,1
5650000,2019-08-21,00:16:23,53.343658,83.7905761,22,3,11,15,3,92.7,9.7,1
1350000,2019-08-21,00:17:29,54.944735,82.959884,54,1,7,10,1,48.0,14.0,11
1710000,2019-08-21,00:18:45,54.941999,82.96301,54,1,5,10,2,58.0,9.0,11
2099000,2019-08-21,00:18:49,47.290742,39.694181,61,3,7,21,-1,38.0,6.0,1
1700000,2019-08-21,00:19:33,54.943804,82.957871,54,1,2,10,-1,59.0,17.0,11
1600000,2019-08-21,00:19:47,55.1409101,61.4433799,74,3,3,4,2,43.0,6.0,1
10900000,2019-08-22,00:01:14,55.7930975,37.4010222,77,2,20,23,1,40.0,10.0,1
3660000,2019-08-22,00:01:58,57.1302639,65.6104559,72,3,8,14,2,64.2,14.0,11
4100000,2019-08-22,00:02:55,60.021897,30.251522,78,1,9,10,1,32.0,7.5,1
3600000,2019-08-22,00:03:42,57.176085,65.651406,72,3,10,12,2,54.0,9.5,1
2900000,2019-08-22,00:03:42,45.056798,39.025861,23,2,4,17,1,40.0,12.0,1
1510000,2019-08-22,00:03:58,61.800959,50.750502,11,1,4,8,1,36.0,11.0,1
949000,2019-08-22,00:04:04,55.2447,61.405193,74,1,5,10,1,33.0,9.0,1
33500000,2019-08-22,00:04:22,55.6643331,37.5175201,77,2,20,25,4,130.0,15.8,1
3000000,2019-08-22,00:04:53,42.8933124,47.6346442,5,3,1,2,2,45.0,9.0,1
2400000,2019-08-22,00:05:01,55.1751811,61.419875,74,1,9,10,2,57.0,9.0,1
2300000,2019-08-22,00:05:36,45.1422518,38.9939076,23,4,9,12,1,38.8,10.2,1
2600000,2019-08-22,00:06:19,56.839513,60.612413,66,3,1,5,-1,33.0,6.0,1
5530000,2019-08-22,00:06:20,55.055294,82.91642,54,1,3,9,3,66.3,7.0,1
3650000,2019-08-22,00:06:23,55.04022,82.897125,54,3,4,9,2,50.3,8.0,1
2888888,2019-08-22,00:06:48,55.00594,83.0236,54,1,5,5,3,56.7,7.6,1
2500000,2019-08-22,00:07:15,55.170092,61.5290936,74,1,3,10,2,64.0,12.0,1
1850000,2019-08-22,00:07:16,55.176697,61.294432,74,1,8,10,2,50.5,9.0,1
2710000,2019-08-22,00:07:17,61.2646652,73.3707765,86,2,3,5,1,29.0,6.0,1
1700000,2019-08-22,00:07:19,55.179886,61.287865,74,1,8,10,1,41.0,12.0,1
2760000,2019-08-22,00:08:00,61.2392377,73.3981711,86,1,5,5,1,33.0,7.0,1
4500000,2019-08-22,00:08:21,55.05668,82.92388,54,1,6,9,3,62.0,7.0,1
4600000,2019-08-22,00:08:22,54.9763239,82.9100982,54,2,16,18,3,77.0,10.0,1
1835048,2019-08-22,00:08:59,53.385643,83.728626,22,3,5,16,2,44.54,4.7,11
1900000,2019-08-22,00:09:31,53.3563356,83.7050278,22,1,1,5,3,56.0,5.0,1
2300000,2019-08-22,00:09:40,55.000465,82.98413,54,0,2,2,3,73.3,7.0,1
2450000,2019-08-23,00:00:29,43.1688611,44.8131207,6,3,7,8,3,96.0,15.0,1
6408000,2019-08-23,00:01:50,59.97599,30.386745,78,2,7,17,2,57.8,10.8,11
1850000,2019-08-23,00:02:02,54.9071734,52.2969604,16,1,5,5,1,36.0,7.0,1
850000,2019-08-23,00:02:17,53.3850611,83.7198059,22,3,4,5,-1,19.0,9.0,1
5770000,2019-08-23,00:02:53,59.8453992,30.3906502,78,1,8,9,3,62.4,7.0,1
2650000,2019-08-23,00:03:34,55.1066691,38.1087824,50,1,5,5,2,46.0,5.6,1
3690000,2019-08-23,00:04:36,59.97599,30.386745,78,2,3,17,-1,31.0,10.5,11
3500000,2019-08-23,00:04:45,55.4359024,37.544633,50,3,6,9,1,32.5,6.0,1
3100000,2019-08-23,00:05:26,42.9749893,47.4328253,5,2,1,10,2,65.0,15.0,11
2500000,2019-08-23,00:06:28,53.349113,83.68168,22,1,4,5,4,60.1,6.0,1
3400000,2019-08-23,00:07:23,47.230766,39.622246,61,1,1,9,3,64.0,12.0,1
4400000,2019-08-23,00:07:51,60.0368892,30.2261228,78,2,2,25,1,33.0,10.0,1
2900000,2019-08-23,00:08:06,55.807198,38.087032,50,3,11,17,1,30.1,5.0,1
2700000,2019-08-23,00:08:12,53.332106,83.6899384,22,3,5,5,2,46.7,12.0,1
5250000,2019-08-23,00:08:31,55.915437,37.712408,50,1,9,22,1,45.0,10.0,1
3100000,2019-08-23,00:08:35,55.4212244,38.2905301,50,1,4,5,2,43.0,6.0,1
